PROD_EST,COBERTURA,ANIO,ID_MES,ID_ENTIDAD,VEH_ELECTR,VEH_HIBRIDAS_PLUGIN,VEH_HIBRIDAS,FECHA,MES_NOMBRE,TRIMESTRE,TOTAL_ALT
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos,Nacional,2017,6,11,0,0,14,2017-06-01,Jun,2,14
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos,Nacional,2017,6,12,0,0,4,2017-06-01,Jun,2,4
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos,Nacional,2017,6,13,0,0,8,2017-06-01,Jun,2,8
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos,Nacional,2017,6,14,0,6,41,2017-06-01,Jun,2,47
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos,Nacional,2017,6,15,0,2,124,2017-06-01,Jun,2,126
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos,Nacional,2017,6,16,0,0,8,2017-06-01,Jun,2,8
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos,Nacional,2017,6,17,0,3,10,2017-06-01,Jun,2,13
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos,Nacional,2017,6,18,0,0,1,2017-06-01,Jun,2,1
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos,Nacional,2017,6,19,1,6,39,2017-06-01,Jun,2,46
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos,Nacional,2017,6,20,0,0,8,2017-06-01,Jun,2,8
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos,Nacional,2017,6,21,0,2,18,2017-06-01,Jun,2,20
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos,Nacional,2017,6,22,0,4,9,2017-06-01,Jun,2,13
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos,Nacional,2017,6,23,0,1,8,2017-06-01,Jun,2,9
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos,Nacional,2017,6,24,0,3,5,2017-06-01,Jun,2,8
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos,Nacional,2017,6,25,0,0,11,2017-06-01,Jun,2,11
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos,Nacional,2017,6,26,0,1,7,2017-06-01,Jun,2,8
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos,Nacional,2017,6,27,0,0,1,2017-06-01,Jun,2,1
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos,Nacional,2017,6,28,0,0,6,2017-06-01,Jun,2,6
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos,Nacional,2017,6,29,0,0,4,2017-06-01,Jun,2,4
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos,Nacional,2017,6,30,0,1,11,2017-06-01,Jun,2,12
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos,Nacional,2017,6,31,0,0,6,2017-06-01,Jun,2,6
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos,Nacional,2017,6,32,0,0,1,2017-06-01,Jun,2,1
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos,Nacional,2017,7,1,0,0,0,2017-07-01,Jul,3,0
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos,Nacional,2017,7,2,0,0,6,2017-07-01,Jul,3,6
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos,Nacional,2017,7,3,0,0,2,2017-07-01,Jul,3,2
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos,Nacional,2017,7,4,0,0,1,2017-07-01,Jul,3,1
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos,Nacional,2017,7,5,0,0,8,2017-07-01,Jul,3,8
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos,Nacional,2017,7,6,0,0,1,2017-07-01,Jul,3,1
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos,Nacional,2017,7,7,0,0,5,2017-07-01,Jul,3,5
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos,Nacional,2017,7,8,0,0,6,2017-07-01,Jul,3,6
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos,Nacional,2017,7,9,9,30,229,2017-07-01,Jul,3,268
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos,Nacional,2017,7,10,0,0,2,2017-07-01,Jul,3,2
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos,Nacional,2017,7,11,1,0,16,2017-07-01,Jul,3,17
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos,Nacional,2017,7,12,0,0,2,2017-07-01,Jul,3,2
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos,Nacional,2017,7,13,0,0,3,2017-07-01,Jul,3,3
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos,Nacional,2017,7,14,1,3,45,2017-07-01,Jul,3,49
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos,Nacional,2017,7,15,1,4,61,2017-07-01,Jul,3,66
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos,Nacional,2017,7,16,0,2,36,2017-07-01,Jul,3,38
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos,Nacional,2017,7,17,0,4,15,2017-07-01,Jul,3,19
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos,Nacional,2017,7,18,0,0,0,2017-07-01,Jul,3,0
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos,Nacional,2017,7,19,0,7,47,2017-07-01,Jul,3,54
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos,Nacional,2017,7,20,0,0,22,2017-07-01,Jul,3,22
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos,Nacional,2017,7,21,0,3,17,2017-07-01,Jul,3,20
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos,Nacional,2017,7,22,0,1,15,2017-07-01,Jul,3,16
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos,Nacional,2017,7,23,0,0,4,2017-07-01,Jul,3,4
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos,Nacional,2017,7,24,0,0,8,2017-07-01,Jul,3,8
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos,Nacional,2017,7,25,0,0,15,2017-07-01,Jul,3,15
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos,Nacional,2017,7,26,0,0,7,2017-07-01,Jul,3,7
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos,Nacional,2017,7,27,0,0,6,2017-07-01,Jul,3,6
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos,Nacional,2017,7,28,0,0,7,2017-07-01,Jul,3,7
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos,Nacional,2017,7,29,0,0,1,2017-07-01,Jul,3,1
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos,Nacional,2017,7,30,0,0,13,2017-07-01,Jul,3,13
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos,Nacional,2017,7,31,0,0,4,2017-07-01,Jul,3,4
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos,Nacional,2017,7,32,0,0,3,2017-07-01,Jul,3,3
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos,Nacional,2017,8,1,0,0,9,2017-08-01,Aug,3,9
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos,Nacional,2017,8,2,1,0,8,2017-08-01,Aug,3,9
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos,Nacional,2017,8,3,0,0,1,2017-08-01,Aug,3,1
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos,Nacional,2017,8,4,0,0,1,2017-08-01,Aug,3,1
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos,Nacional,2017,8,5,0,0,16,2017-08-01,Aug,3,16
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos,Nacional,2017,8,6,0,0,3,2017-08-01,Aug,3,3
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos,Nacional,2017,8,7,0,0,3,2017-08-01,Aug,3,3
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos,Nacional,2017,8,8,0,0,6,2017-08-01,Aug,3,6
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos,Nacional,2017,8,9,10,38,263,2017-08-01,Aug,3,311
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos,Nacional,2017,8,10,0,0,2,2017-08-01,Aug,3,2
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos,Nacional,2017,8,11,1,1,17,2017-08-01,Aug,3,19
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos,Nacional,2017,8,12,0,0,1,2017-08-01,Aug,3,1
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos,Nacional,2017,8,13,1,0,6,2017-08-01,Aug,3,7
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos,Nacional,2017,8,14,3,5,37,2017-08-01,Aug,3,45
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos,Nacional,2017,8,15,1,4,87,2017-08-01,Aug,3,92
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos,Nacional,2017,8,16,1,0,21,2017-08-01,Aug,3,22
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos,Nacional,2017,8,17,1,2,23,2017-08-01,Aug,3,26
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos,Nacional,2017,8,18,0,0,1,2017-08-01,Aug,3,1
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos,Nacional,2017,8,19,2,9,88,2017-08-01,Aug,3,99
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos,Nacional,2017,8,20,0,0,7,2017-08-01,Aug,3,7
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos,Nacional,2017,8,21,1,3,8,2017-08-01,Aug,3,12
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos,Nacional,2017,8,22,1,4,15,2017-08-01,Aug,3,20
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos,Nacional,2017,8,23,0,2,4,2017-08-01,Aug,3,6
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos,Nacional,2017,8,24,0,1,3,2017-08-01,Aug,3,4
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos,Nacional,2017,8,25,0,0,7,2017-08-01,Aug,3,7
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos,Nacional,2017,8,26,0,0,5,2017-08-01,Aug,3,5
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos,Nacional,2017,8,27,0,0,0,2017-08-01,Aug,3,0
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos,Nacional,2017,8,28,0,0,5,2017-08-01,Aug,3,5
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos,Nacional,2017,8,29,0,0,3,2017-08-01,Aug,3,3
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos,Nacional,2017,8,30,0,0,11,2017-08-01,Aug,3,11
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos,Nacional,2017,8,31,0,0,11,2017-08-01,Aug,3,11
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos,Nacional,2017,8,32,0,0,5,2017-08-01,Aug,3,5
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos,Nacional,2017,9,1,0,0,0,2017-09-01,Sep,3,0
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos,Nacional,2017,9,2,0,0,12,2017-09-01,Sep,3,12
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos,Nacional,2017,9,3,0,0,2,2017-09-01,Sep,3,2
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos,Nacional,2017,9,4,0,0,1,2017-09-01,Sep,3,1
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos,Nacional,2017,9,5,0,1,35,2017-09-01,Sep,3,36
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos,Nacional,2017,9,6,0,0,4,2017-09-01,Sep,3,4
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos,Nacional,2017,9,7,0,0,0,2017-09-01,Sep,3,0
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos,Nacional,2017,9,8,0,0,7,2017-09-01,Sep,3,7
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos,Nacional,2017,9,9,14,39,319,2017-09-01,Sep,3,372
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos,Nacional,2017,9,10,0,0,1,2017-09-01,Sep,3,1
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos,Nacional,2017,9,11,0,2,12,2017-09-01,Sep,3,14
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos,Nacional,2017,9,12,0,0,1,2017-09-01,Sep,3,1
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos,Nacional,2017,9,13,0,0,6,2017-09-01,Sep,3,6
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos,Nacional,2017,9,14,2,7,49,2017-09-01,Sep,3,58
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos,Nacional,2017,9,15,0,9,91,2017-09-01,Sep,3,100
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos,Nacional,2017,9,16,0,0,26,2017-09-01,Sep,3,26
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos,Nacional,2017,9,17,0,0,9,2017-09-01,Sep,3,9
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos,Nacional,2017,9,18,0,0,0,2017-09-01,Sep,3,0
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos,Nacional,2017,9,19,2,4,66,2017-09-01,Sep,3,72
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos,Nacional,2017,9,20,0,0,10,2017-09-01,Sep,3,10
